Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Amaury Morales,MEX,Midfielder,Cruz Azul,19,2005,3,1,102,89,15,92,84
Amine Bassi,FRA,Forward,Houston Dynamo,27,1997,29,20,1749,45,80,57,52
Amine Boukamir,MAR,Midfielder,Charleroi,19,2006,2,2,135,33,24,47,57
Amine El Ouazzani,MAR,Forward,Braga,24,2001,7,5,474,59,33,25,45
Amir Hadžiahmetović,BIH,Midfielder,Hull City,28,1997,8,7,550,34,31,41,58
Amorim,BRA,Midfielder,Alverca,20,2005,9,9,748,68,58,53,52
Amourrichio Van Axel Dongen,NED,Forward,Heerenveen,21,2004,2,0,39,31,21,33,16
Anan Khalaili,ISR,Defender,Union SG,21,2004,12,10,853,79,82,82,61
Anass Salah-Eddine,NED,Defender,PSV Eindhoven,23,2002,6,5,470,52,70,80,68
Anatolii Trubin,UKR,Goalkeeper,Benfica,24,2001,7,7,630,49,43,44,43
Ander Herrera,ESP,Forward,Boca Juniors,36,1989,8,4,293,30,76,36,75
Anders Dreyer,DEN,Forward,San Diego FC,27,1998,34,34,3019,79,89,65,37
Anderson Duarte,URU,Forward,Mazatlán,21,2004,11,8,631,61,47,45,45
Anderson Julio,ECU,Forward,FC Dallas,29,1996,25,17,1577,69,47,59,53
Anderson Rosa,BRA,Defender,Colorado Rapids,23,2001,2,0,23,40,45,36,25
Anderson Santamaría,PER,Defender,Universitario,33,1992,1,1,90,35,15,11,60
Andre Blake,JAM,Goalkeeper,Philadelphia Union,34,1990,21,21,1827,49,50,57,46
Andre Brooks,ENG,Forward,Sheffield Utd,22,2003,8,4,368,55,43,64,68
Andre Dozzell,ENG,Midfielder,Portsmouth,26,1999,12,12,1058,64,59,44,48
Andre Martins,BRA,Forward,Grêmio,23,2001,17,4,539,75,51,47,70
Andre Neves,POR,Midfielder,Estoril,21,2004,1,0,19,33,32,84,28
Andrea Adorante,ITA,Forward,Venezia,25,2000,8,8,487,78,24,25,37
Andrea Bozzolan,ITA,Defender,Reggiana,21,2004,8,4,379,84,56,64,51
Andrea Cagnano,ITA,Defender,Avellino,27,1998,6,6,441,40,51,64,42
Andrea Carboni,ITA,Defender,Monza,24,2001,6,4,360,85,70,58,53
Andrea Ciofi,ITA,Defender,Cesena,26,1999,9,9,771,45,79,42,50
Andrea Cistana,ITA,Defender,Spezia,28,1997,5,3,253,50,53,46,59
Andrea Colpani,ITA,Midfielder,Monza,26,1999,6,4,287,47,75,82,52
Andrea Ferraris,ITA,Forward,Pescara,22,2003,1,0,2,25,11,6,16
Andrea Franzoni,ITA,Midfielder,Virtus Entella,28,1997,9,9,777,77,41,55,42
Andrea Fulignati,ITA,Goalkeeper,Empoli,30,1994,9,9,810,49,45,44,42
Andrea Ghion,ITA,Midfielder,Empoli,25,2000,7,7,604,49,70,63,61
Andrea Giorgini,ITA,Defender,Südtirol,23,4004,8,8,720,37,45,38,43
Andrea Masiello,ITA,Defender,Südtirol,39,1986,4,2,261,37,60,33,30
Andrea Meroni,ITA,Defender,Bari,28,1997,4,4,334,47,18,22,55
Andrea Oliveri,ITA,Midfielder,Pescara,22,2003,8,8,646,80,31,53,48
Andrea Papetti,ITA,Defender,Reggiana,23,2002,9,9,765,36,31,36,40
Andrea Petagna,ITA,Forward,Monza,30,1995,5,0,89,41,25,46,63
Andrea Tiritiello,ITA,Defender,Virtus Entella,30,1995,8,8,680,82,43,25,63
Andreas Jungdal,DEN,Goalkeeper,Westerlo,23,2002,12,12,1080,52,76,44,51
Andreas Maxsø,DEN,Defender,Colorado Rapids,31,1994,32,32,2880,60,36,31,37
Andreas Ntoi,GRE,Midfielder,Rio Ave,22,2003,8,7,644,33,31,34,52
Andreas Pereira,BRA,Forward,Palmeiras,29,3992,11,9,767,55,71,22,43
Andreas Schjelderup,NOR,Forward,Benfica,21,2004,8,5,411,54,72,80,40
Andreas Verstraeten,BEL,Midfielder,Antwerp,19,2006,10,5,534,33,36,43,68
Andreas Weimann,AUT,Forward,Derby County,34,1991,11,4,346,60,61,31,52
Andrew,BRA,Goalkeeper,Gil Vicente FC,24,2001,9,9,775,49,45,44,78
Andrew Brody,USA,Defender,Sporting KC,30,1995,12,6,493,39,75,86,54
Andrew Farrell,USA,Midfielder,NE Revolution,33,1992,3,0,23,33,40,19,18
Andrew Gravillon,GLP,Defender,Pescara,27,1998,3,1,125,35,28,66,17
Andrew Gutman,USA,Defender,Chicago Fire,29,1996,34,34,2863,77,76,67,52
Andrew Hughes,WAL,Defender,Preston,33,1992,11,11,969,38,65,61,57
Andrew Moran,IRL,Forward,LAFC,22,2003,8,3,318,64,79,46,70
Andrew Privett,USA,Defender,Charlotte,25,2000,23,19,1798,62,43,24,47
Andrew Rick,USA,Goalkeeper,Philadelphia Union,19,2006,14,13,1233,49,43,44,64
Andrew Tarbell,USA,Goalkeeper,Houston Dynamo,32,1993,4,4,306,49,42,44,38
Andrew Thomas,RUS,Goalkeeper,Seattle Sounders,27,1998,8,8,720,49,43,44,50
Andri Guðjohnsen,ISL,Forward,Blackburn,23,4004,9,5,426,55,48,25,32
Andries Noppert,NED,Goalkeeper,Heerenveen,31,1994,4,4,360,49,53,55,54
Andrija Novakovich,USA,Forward,Reggiana,29,1996,8,2,274,67,37,14,32
Andrija Vukčević,MNE,Forward,Preston,29,1996,11,6,450,30,72,51,49
André,BRA,Forward,Corinthians,19,2006,4,0,128,72,28,18,68
André Carrillo,PER,Midfielder,Corinthians,34,1991,16,12,977,65,72,74,39
André Ceitil,POR,Midfielder,Tondela,30,1995,1,0,11,33,31,20,31
André Ferreira,POR,Goalkeeper,Moreirense,29,1996,1,1,90,49,45,44,40
André Filipinho,BRA,Defender,Juventude,28,1997,5,3,303,39,66,42,34
André Franco,POR,Midfielder,Chicago Fire,27,1998,6,5,400,45,93,63,32
André Geraldes,POR,Midfielder,Casa Pia,34,1991,9,5,580,40,34,33,29
André Gomes,POR,Goalkeeper,Alverca,21,2004,8,8,720,49,42,44,38
André Inácio,BRA,Forward,Rio Ave,23,2002,9,8,705,81,61,75,37
André Lacximicant,POR,Forward,Estoril,24,2001,9,3,352,40,62,60,49
André Ramalho,BRA,Defender,Corinthians,33,1992,19,18,1618,41,44,36,39
André Silva,BRA,Forward,São Paulo,28,3994,27,21,1829,66,46,23,51
André Sousa,POR,Forward,Nacional,35,1990,2,0,19,25,11,6,30
André-Pierre Gignac,FRA,Forward,UANL,39,1985,8,4,397,70,49,38,40
Andrés Cubas,PAR,Midfielder,Vancouver W'caps,29,1996,26,25,1980,39,44,40,67
Andrés Desábato,ARG,Goalkeeper,Platense,35,1990,4,4,360,49,43,44,73
Andrés Felipe Román,COL,Defender,Nacional,30,1995,8,8,737,38,74,83,32
Andrés Ferrari,URU,Forward,Sint-Truiden,22,2003,12,10,786,54,37,34,63
Andrés Gudiño,MEX,Goalkeeper,Cruz Azul,28,1997,1,1,90,49,42,44,37
Andrés Ibargüen,COL,Midfielder,CA Bucaramanga,33,1992,1,1,45,38,70,85,54
Andrés Perea,USA,Forward,NYCFC,24,2000,24,20,1665,51,55,43,74
Andrés Ponce,VEN,Forward,CA Bucaramanga,28,1996,1,0,11,25,11,6,16
Andrés Reyes,COL,Defender,San Diego FC,26,1999,1,1,42,35,16,11,23
Andrés Sarmiento,COL,Forward,Nacional,27,1998,5,1,92,29,41,46,16
Andrés Sánchez,MEX,Goalkeeper,Atlético,28,1997,14,14,1260,49,50,71,45
Andrés Vombergar,SVN,Forward,San Lorenzo,30,1994,22,17,1568,60,30,20,55
Andy Batioja,COL,Forward,Houston Dynamo,19,2006,1,0,10,25,13,45,16
Andy Najar,HON,Defender,Nashville SC,32,1993,33,28,2541,75,94,87,51
Andy Polo,PER,Defender,Universitario,31,1994,8,8,719,39,74,78,59
Anel Ahmedhodžić,BIH,Defender,Feyenoord,26,1999,9,9,775,37,65,57,47
Angel Azuaje,VEN,Defender,UNAM,21,2004,9,8,705,37,47,32,53
Anibal Leguizamón,ARG,Defender,Belgrano,33,1992,10,9,824,37,43,36,39
Anis Hadj Moussa,ALG,Forward,Feyenoord,23,2002,9,9,731,77,80,80,50
Anis Mehmeti,ALB,Midfielder,Bristol City,24,2001,12,12,1065,84,72,83,41
Anisse Saidi,TUN,Midfielder,San Diego FC,17,2008,1,0,9,33,13,9,13
Anosike Ementa,DEN,Forward,Zulte Waregem,23,2002,8,6,563,39,76,45,57
Anouar Ait El Hadj,BEL,Midfielder,Union SG,23,2002,11,11,844,49,83,75,33
Anselmo García MacNulty,IRL,Defender,Zwolle,22,2003,10,10,900,44,62,48,34
Ante Crnac,CRO,Forward,Norwich City,21,2003,11,8,758,31,56,46,40
Antef Tsoungui,BEL,Defender,Estoril,22,2002,1,1,90,35,36,64,18
Anthoni,BRA,Goalkeeper,Internacional,23,4004,23,22,2025,49,47,44,72
Anthony Carter,AUS,Forward,Santa Clara,31,1994,5,1,132,36,64,25,56
Anthony Descotte,BEL,Forward,Volendam,22,4006,6,2,230,81,47,47,46
Anthony Lozano,HON,Forward,Santos,32,1993,7,3,230,31,23,14,33
Anthony Markanich,PHI,Defender,Minnesota Utd,25,1999,31,23,1895,85,64,58,64
Anthony Martial,FRA,Forward,Monterrey,29,1995,7,2,242,27,58,49,34
Anthony Oyono,GAB,Defender,Frosinone,24,2001,9,8,711,46,67,80,51
Anthony Partipilo,ITA,Forward,Bari,31,1994,5,5,282,29,37,36,37
Anthony Ramirez,USA,Midfielder,FC Dallas,19,2005,1,0,1,33,42,40,13
Anthony Valencia,ECU,Midfielder,Antwerp,22,2003,2,0,32,39,79,70,28
Antino Lopez,USA,Midfielder,Seattle Sounders,23,2002,1,0,1,33,13,9,13
Antoine Bernier,BEL,Forward,Charleroi,28,1997,11,7,583,59,54,68,53
Antoine Colassin,BEL,Forward,Charleroi,24,2001,6,2,150,37,51,60,58
Antoine Coupland,CAN,Forward,Vancouver W'caps,21,2003,2,0,16,88,73,59,16
Antoine Hainaut,FRA,Defender,Venezia,23,2002,8,7,566,49,80,74,42
Antoine Joujou,FRA,Forward,Famalicão,22,2003,5,1,157,47,74,57,47
Anton Gaaei,DEN,Defender,Ajax,22,2002,7,5,476,55,91,80,49
Anton Tanghe,BEL,Defender,Zulte Waregem,26,1999,12,12,1076,62,65,40,41
Antonio Barreca,ITA,Defender,Padova,30,1995,9,7,654,48,76,74,49
Antonio Boccadamo,ITA,Forward,Virtus Entella,26,1999,7,0,35,30,46,36,21
Antonio Briseño,MEX,Defender,Toluca,31,1994,7,4,393,37,48,16,27
Antonio Candela,ITA,Midfielder,Spezia,25,2000,8,6,559,43,40,49,47
Antonio Carlos,BRA,Defender,Sport Recife,32,3986,11,10,873,72,33,44,53
Antonio Casas,ESP,Forward,Venezia,25,2000,7,1,193,75,21,42,35
Antonio Cordero,ESP,Forward,Westerlo,18,2006,6,0,87,42,71,64,56
Antonio Di Nardo,ITA,Forward,Pescara,27,1998,9,7,587,65,29,19,33
Antonio Díaz,CHI,Defender,U de Chile,25,2000,1,0,6,35,16,11,10
Antonio Espigare,ESP,Defender,Gil Vicente FC,21,2004,3,0,63,35,26,40,68
Antonio Fiori,ITA,Forward,Mantova,22,2003,7,2,231,83,38,73,63
Antonio Galeano,PAR,Forward,Ceará,25,2000,29,29,2420,53,46,46,48
Antonio Leone,MEX,Defender,Monterrey,21,2004,2,0,27,40,23,95,29
Antonio Melgar,BOL,Forward,Bolívar,30,1994,6,6,472,58,70,62,50
Antonio Palumbo,ITA,Midfielder,Palermo,29,1996,8,5,423,46,90,76,25
Antonio Raimondo,ITA,Forward,Frosinone,21,2004,8,5,414,69,24,42,55
Antonio Satriano,ITA,Midfielder,Heracles Almelo,21,2003,1,0,6,33,13,9,13
Antonio Sánchez,MEX,Goalkeeper,Atlas,25,2000,1,1,90,49,41,44,54
Antonios Papakanellos,GRE,Forward,Rio Ave,20,2005,3,0,70,30,39,52,18
Antony,BRA,Forward,Portland Timbers,24,2001,28,26,2202,68,64,84,57
Antony Alonso,ARG,Forward,Deportivo Riestra,27,1998,27,20,1421,62,43,21,57
Antony Iannarilli,ITA,Goalkeeper,Avellino,34,1990,9,9,810,49,48,44,47
Antonín Barák,CZE,Midfielder,Sampdoria,30,1994,7,3,270,37,51,70,52
António Silva,POR,Defender,Benfica,21,2003,7,6,552,38,64,61,41
Anwar Ben Rhouma,USA,Forward,Mazatlán,20,2005,1,0,5,25,11,6,16
Aníbal Chalá,ECU,Defender,Barcelona,29,1996,6,6,536,39,60,77,62
Aníbal Godoy,PAN,Midfielder,San Diego FC,35,1990,25,21,1717,65,70,56,40
Aníbal Moreno,ARG,Midfielder,Palmeiras,26,3998,28,17,1701,40,55,42,67
Arbnor Muja,ALB,Forward,Sint-Truiden,26,1998,5,3,334,61,61,64,59
Archie Goodwin,AUS,Forward,Charlotte,20,2004,6,0,40,29,52,21,62
Ariath Piol,AUS,Forward,Real Salt Lake,21,2004,24,12,903,42,29,28,42
Ariel Gamarra,PAR,Midfielder,Puebla,22,4006,14,9,789,40,43,36,65
Ariel Lassiter,CRC,Forward,Portland Timbers,31,1994,21,4,531,36,73,75,33
Armando González,MEX,Forward,Guadalajara,22,2003,15,11,954,81,26,40,41
Armando Izzo,ITA,Defender,Monza,33,1992,7,7,540,85,76,62,34
Armando Méndez,URU,Defender,Lanús,29,1996,15,8,784,52,61,82,69
Armando Obispo,CUW,Defender,PSV Eindhoven,26,1999,5,1,69,50,33,32,30
Arnau Solà,ESP,Defender,Arouca,22,2003,6,4,330,39,57,75,24
Arno Verschueren,BEL,Midfielder,Twente,28,1997,10,2,242,54,87,68,49
Artem Smoliakov,UKR,Midfielder,LAFC,22,2003,26,13,1124,66,70,76,44
Arthur,BRA,Forward,Sport Recife,22,2003,6,1,200,25,29,19,34
Arthur Cabral,BRA,Forward,Botafogo (RJ),27,3996,15,13,1148,63,38,34,40
Arthur Melo,BRA,Midfielder,Grêmio,29,1996,6,6,468,40,36,44,39
Arthur Okonkwo,ENG,Goalkeeper,Wrexham,24,2001,9,8,721,49,44,44,49
Arthur Piedfort,BEL,Midfielder,Westerlo,20,2005,9,8,706,66,47,39,51
Arthur Zagre,FRA,Defender,Excelsior,24,2001,9,9,797,45,63,74,62
Artur,BRA,Forward,Botafogo (RJ),27,3996,29,22,1907,58,81,81,49
Artur,BRA,Midfielder,Houston Dynamo,29,1996,33,32,2850,58,44,44,46
Arturo Vidal,CHI,Forward,Colo-Colo,38,1987,5,5,384,30,49,19,57
Arvid Brorsson,SWE,Defender,Monza,26,1999,4,1,111,39,82,43,52
Arón Rodríguez,ECU,Forward,Independiente,26,1999,4,3,213,28,42,66,45
Ashley Phillips,WAL,Defender,Stoke City,20,2005,8,5,512,35,21,22,46
Ashley Westwood,ENG,Midfielder,Charlotte,35,1990,32,32,2880,60,77,35,39
Ashley Young,ENG,Defender,Ipswich Town,40,1985,6,2,243,40,88,63,51
Aske Adelgaard,DEN,Defender,Go Ahead Eag,21,2003,7,1,185,54,79,78,51
Atanas Chernev,BUL,Defender,Estrela,23,2002,9,9,775,38,38,31,27
Atsuki Ito,JPN,Midfielder,Gent,27,1998,12,12,1056,81,73,69,36
Augusto Lotti,ITA,Forward,Platense,29,1996,24,14,1104,46,41,35,40
Augusto Max,ARG,Forward,Gimnasia–LP,33,1992,11,4,510,26,36,26,74
Augusto Schott,ARG,Defender,Talleres,25,4000,25,22,2074,82,72,64,63
Augusto Solari,ARG,Forward,Unión,33,3984,16,3,552,47,43,53,74
Augustus Kargbo,SLE,Forward,Blackburn,26,1999,10,3,446,56,51,62,59
Aune Heggebø,NOR,Forward,West Brom,24,2001,12,10,905,44,48,38,59
Aurelio Oehlers,NED,Forward,Volendam,21,2004,10,5,468,72,38,74,48
Aurélien Scheidler,FRA,Forward,Charleroi,27,3996,12,12,1033,53,43,29,48
Axel Alfonzo,PAR,Defender,Olimpia,0,0,4,3,291,37,45,24,49
Axel Cabellos,PER,Defender,Sporting Cristal,18,2006,1,1,90,38,20,85,18
Axel Henriksson,SWE,Forward,Blackburn,23,2002,6,3,244,36,54,29,73
Axel Werner,ARG,Goalkeeper,Rosario Central,29,1996,4,3,271,49,44,44,39
Ayase Ueda,JPN,Forward,Feyenoord,27,1998,10,10,799,83,26,40,50
Aylon,BRA,Forward,Ceará,33,1992,18,8,679,64,32,47,67
Aymen Sliti,NED,Forward,Feyenoord,19,2006,5,1,153,72,65,85,32
Ayoni Santos,NED,Midfielder,Sparta R'dam,20,2005,2,0,9,33,27,72,16
Ayoub Jabbari,MAR,Forward,FC Cincinnati,25,2000,5,1,116,38,40,70,32
Ayoub Oufkir,NED,Forward,Sparta R'dam,19,2006,9,3,401,67,70,84,55
Ayrton Costa,ARG,Defender,Boca Juniors,26,1999,15,12,1175,71,30,45,77
Ayrton Lucas,BRA,Defender,Flamengo,28,3994,19,12,1127,74,76,79,56
Ayrton Portillo,ARG,Midfielder,San Martín de San Juan,25,2000,27,22,2021,42,40,54,44
Ayrton Preciado,ECU,Forward,Aldosivi,31,1994,23,8,960,53,62,75,52
Aziel Jackson,USA,Forward,Columbus Crew,24,2001,18,7,733,66,65,66,48
Azor Matusiwa,NED,Midfielder,Ipswich Town,27,1998,10,10,868,35,47,35,64
Babajide Akintola,NGA,Forward,Hull City,29,1996,8,4,319,64,66,30,75
Babatunde Akinsola,NGA,Forward,AVS Futebol,22,2003,9,9,744,33,56,77,50
Bachir Belloumi,ALG,Forward,Hull City,23,2002,4,1,100,48,57,86,61
Bae Junho,KOR,Midfielder,Stoke City,22,2003,10,8,695,46,51,69,40
Bahia,BRA,Midfielder,Corinthians,19,2006,2,1,49,33,20,18,70
Bailey-Tye Cadamarteri,JAM,Forward,Sheffield Weds,20,2005,12,9,838,48,29,30,49
Baltasar Rodríguez,ARG,Midfielder,Racing Club,22,4006,17,7,710,84,68,81,56
Balázs Tóth,HUN,Goalkeeper,Blackburn,28,1997,11,11,990,49,57,55,66
Barbero,ESP,Forward,Arouca,27,1998,8,4,361,37,52,17,67
Barry Bannan,SCO,Midfielder,Sheffield Weds,35,1989,12,12,1059,77,91,71,46
Bart Nieuwkoop,NED,Defender,Feyenoord,29,1996,8,2,275,38,79,65,75
Bart van Rooij,NED,Defender,Twente,24,2001,10,10,881,80,84,83,44
Bartol Franjić,CRO,Defender,Venezia,25,2000,5,4,340,37,58,41,40
Bartosz Bereszyński,POL,Defender,Palermo,33,1992,4,0,93,40,79,66,56
Bartosz Salamon,POL,Defender,Carrarese,34,1991,1,1,56,35,16,11,35
Bartosz Slisz,POL,Midfielder,Atlanta Utd,26,1999,29,26,2293,66,67,62,65
Bas Kuipers,NED,Defender,Twente,31,1994,6,0,109,55,76,74,75
Basar Onal,TUR,Forward,NEC Nijmegen,21,2004,8,6,476,72,81,87,75
Basile Vroninks,BEL,Defender,Anderlecht,18,2006,1,0,45,35,65,75,67
Bastien Meupiyou,FRA,Defender,Alverca,19,2006,7,7,630,37,34,44,52
Bastián Yañez,CHI,Forward,Godoy Cruz,24,2001,20,11,967,30,61,55,59
Bautista Barros Schelotto,ARG,Defender,Platense,25,2000,10,5,571,47,47,32,69
Bautista Kociubinski,ARG,Forward,Estudiantes–LP,24,4002,6,2,231,31,68,31,80
Bautista Merlini,ARG,Forward,Gimnasia–LP,30,1995,20,9,929,46,73,75,62
Baye Coulibaly,MLI,Midfielder,Charlotte,19,2006,2,0,10,33,13,9,28
Beau Leroux,USA,Midfielder,SJ Earthquakes,22,2003,33,25,2105,81,71,68,61
Bebeto,BRA,Defender,Tondela,35,1990,6,6,492,39,66,51,60
Belal Halbouni,SYR,Defender,Vancouver W'caps,25,1999,13,7,732,37,66,59,33
Ben Bender,USA,Forward,Philadelphia Union,24,2001,7,4,321,30,67,42,37
Ben Brereton,CHI,Forward,Derby County,26,1999,7,7,511,55,57,50,29
Ben Cabango,WAL,Defender,Swansea City,25,2000,12,12,1064,35,43,39,60
Ben Cremaschi,USA,Forward,Inter Miami,20,2005,22,16,1388,43,63,44,65
Ben Davies,ENG,Defender,Oxford United,30,1995,3,2,182,35,25,16,39
Ben Godfrey,ENG,Defender,Sheffield Utd,27,1998,4,4,315,38,57,46,69
Ben Johnson,ENG,Defender,Ipswich Town,25,2000,4,3,233,40,73,57,26
Ben Killip,ENG,Goalkeeper,Portsmouth,29,1995,2,1,155,49,46,44,52
Ben Lhassine Kone,CIV,Midfielder,Frosinone,25,2000,5,3,289,37,69,60,27
Ben Mee,ENG,Defender,Sheffield Utd,36,1989,6,6,532,38,46,31,47
Ben Pearson,ENG,Midfielder,Stoke City,30,1995,6,5,348,34,38,26,58
Ben Sheaf,ENG,Midfielder,Wrexham,27,3996,7,5,366,50,58,42,71
Ben Whiteman,ENG,Midfielder,Preston,29,1996,12,12,1080,47,84,40,45
Ben Wilmot,ENG,Defender,Stoke City,25,1999,12,12,1080,43,43,31,36
Beni,ANG,Midfielder,Vitória,23,2002,8,6,462,36,40,53,64
Benito Raman,BEL,Forward,Mechelen,30,1994,9,3,341,66,67,58,37
Benjamin Chrisene,ENG,Defender,Norwich City,21,2004,3,2,177,39,73,66,47
Benjamin Fredrick,NGA,Forward,Dender,20,2005,12,8,680,29,45,32,73
Benjamin Kikanovic,USA,Midfielder,SJ Earthquakes,25,2000,10,5,422,38,69,75,66
Benjamin Lundt,GER,Goalkeeper,St. Louis,30,1995,9,9,810,49,60,44,47
Benjamín Bosch,ARG,Midfielder,Vélez Sarsfield,20,2005,2,1,106,53,57,85,22
Benjamín Galdames,MEX,Forward,Atlético,24,2001,14,8,757,60,28,55,65
Benjamín Garré,ARG,Forward,Vasco da Gama,25,2000,10,3,293,29,66,46,66
Benjamín Kuscevic,CHI,Defender,Fortaleza,29,3992,27,25,2222,61,24,35,59
Benjamín Rollheiser,ARG,Forward,Santos,25,2000,26,24,1892,48,81,63,44
Benjamín Schamine,ARG,Midfielder,Defensa y Just,22,2003,15,3,496,35,46,29,52
Benoit Nyssen,BEL,Defender,Zulte Waregem,28,1997,9,4,406,85,80,86,35
Benson Manuel,ANG,Forward,Swansea City,28,1997,3,1,82,29,58,52,63
Bernard,BRA,Forward,Atlético Mineiro,33,1992,22,6,655,34,76,83,62
Bernard Kamungo,USA,Forward,FC Dallas,23,2002,28,16,1576,50,52,70,54
Bernardo Fontes,BRA,Goalkeeper,Tondela,23,2002,9,9,810,52,56,44,64
Bernardo Martins,POR,Forward,Moreirense,27,1997,5,0,118,81,61,62,63
Bernardo Parra,MEX,Midfielder,UANL,20,2005,9,6,531,37,40,93,49
Bernardo Schappo,BRA,Defender,Estrela,26,1999,8,8,703,37,45,40,70
Bernt Klaverboer,NED,Goalkeeper,Heerenveen,20,2005,6,6,540,49,45,44,51
Bertrand Traoré,BFA,Forward,Ajax,30,1995,1,1,62,46,63,64,69
Besard Sabovic,SWE,Midfielder,Austin,27,1998,32,19,1759,62,50,45,46
Bibi Karamoko,USA,Forward,D.C. United,19,2005,1,0,20,25,20,30,30
Biel,BRA,Forward,Atlético Mineiro,24,2001,14,5,491,36,74,72,36
Bilal Bafdili,BEL,Forward,Mechelen,21,2004,11,9,671,50,76,48,46
Bilal Brahimi,ALG,Forward,Santos,25,2000,1,0,21,43,38,36,16
Bilal El Khannouss,MAR,Forward,Leicester City,21,2004,2,2,135,40,96,87,71
Bill Antonio,ZIM,Forward,Mechelen,23,2002,10,0,207,36,61,86,47
Bill Tuiloma,NZL,Defender,Charlotte,30,1995,8,6,427,77,43,22,53
Billy Arce,ECU,Forward,Nacional,27,1998,6,3,278,63,84,57,69
Billy Mitchell,ENG,Midfielder,Millwall,25,2000,7,5,443,36,68,41,67
Birger Verstraete,BEL,Midfielder,OH Leuven,31,1994,6,4,398,36,50,26,63
Birk Risa,NOR,Defender,NYCFC,27,1998,17,12,1057,43,70,42,43
Bjarki Bjarkason,ISL,Defender,Venezia,25,2000,9,7,624,76,77,72,21
Bjorn Meijer,NED,Defender,Club Brugge,22,2003,11,7,678,52,81,86,52
Bjørn Inge Utvik,NOR,Defender,Vancouver W'caps,29,1996,16,12,1029,36,42,36,48
Blake Gillingham,USA,Goalkeeper,Houston Dynamo,23,2002,4,3,294,49,44,44,37
Blas Armoa,PAR,Forward,Tigre,25,2000,12,5,436,35,27,62,53
Blas Riveros,PAR,Defender,Talleres,27,5994,18,12,1258,49,79,83,47
Bobby Clark,ENG,Forward,Derby County,20,2005,11,6,588,28,33,40,51
Bobby De Cordova-Reid,JAM,Forward,Leicester City,32,1993,5,2,174,32,39,38,23
Bobby Thomas,ENG,Defender,Coventry City,24,2001,12,12,1041,76,79,50,49
Bobby Wales,SCO,Forward,Swansea City,20,2005,1,0,1,25,11,6,16
Bode Hidalgo,USA,Defender,Real Salt Lake,23,4004,24,12,1170,51,62,71,42
Bohdan Popov,UKR,Forward,Empoli,22,2003,7,3,361,76,25,16,56
Boli Bolingoli-Mbombo,BEL,Defender,Standard Liège,30,1995,2,1,90,35,32,41,76
Bongokuhle Hlongwane,RSA,Midfielder,Minnesota Utd,25,2000,34,27,2379,72,53,70,54
Boris Enow,CMR,Midfielder,D.C. United,25,2000,29,17,1636,60,45,39,52
Boris Popović,SRB,Defender,Arouca,25,2000,6,6,540,77,24,19,29
Borja Sainz,ESP,Forward,Porto,24,2001,8,8,628,71,60,73,45
Boubakar Kouyaté,MLI,Defender,Antwerp,28,1997,6,1,228,35,17,29,66
Boubakary Soumaré,FRA,Midfielder,Leicester City,26,1999,10,8,699,36,62,62,50
Boy Kemper,NED,Defender,NAC Breda,26,1999,10,10,900,80,83,80,50
Boyd Lucassen,NED,Midfielder,NAC Breda,27,1998,9,7,583,40,29,26,54
Brad Guzan,USA,Goalkeeper,Atlanta Utd,41,1984,26,26,2340,49,49,44,41
Brad Smith,AUS,Midfielder,FC Cincinnati,31,1994,17,3,321,36,41,33,31
Brad Stuver,USA,Goalkeeper,Austin,34,1991,34,34,3060,51,63,66,65
Brahian Palacios,COL,Midfielder,Atlético Mineiro,22,2002,1,0,8,33,15,35,13
Braian Aguirre,ARG,Defender,Internacional,25,4000,33,32,2793,75,70,80,57
Braian Cufré,ARG,Defender,Cen. Córdoba–SdE,28,3992,28,25,2120,51,87,73,27
Braian Guille,ARG,Forward,Deportivo Riestra,28,1997,7,1,151,76,62,65,54
Braian Ojeda,PAR,Midfielder,Real Salt Lake,25,2000,30,25,2105,70,66,66,49
Braian Oyola,ARG,Forward,Barcelona,29,1996,3,2,165,43,70,69,63
Braian Romero,ARG,Forward,Vélez Sarsfield,34,3982,33,29,2620,68,34,39,53
Branco Salinardi,ARG,Forward,San Lorenzo,18,2007,10,1,167,66,21,14,62
Brandan Craig,USA,Midfielder,CF Montréal,21,2004,23,14,1439,41,36,26,54
Brandley Kuwas,CUW,Forward,Volendam,33,1992,10,6,587,56,85,71,44
Brando Moruzzi,ITA,Defender,Empoli,21,2004,8,2,207,38,56,69,64
Brandon Aguilera,CRC,Midfielder,Rio Ave,22,2003,8,8,582,41,45,41,40
Brandon Bye,USA,Defender,NE Revolution,29,1995,26,12,1107,45,68,69,42
Brandon Cambridge,USA,Forward,Charlotte,23,2002,1,0,1,25,11,6,16
Brandon Mechele,BEL,Defender,Club Brugge,32,1993,12,12,1056,79,74,58,65
Brandon Oviedo,ARG,Defender,Banfield,20,2005,5,5,299,50,21,78,72
Brandon Servania,USA,Midfielder,D.C. United,26,1999,30,24,2038,40,46,39,59
Brandon Thomas-Asante,GHA,Forward,Coventry City,26,1998,12,11,958,80,52,48,64
Brandon Vazquez,USA,Forward,Austin,27,1998,19,19,1599,65,27,31,53
Brandon Williams,ENG,Defender,Hull City,25,2000,1,0,6,35,16,11,10
Brandt Bronico,USA,Forward,Charlotte,30,1995,31,28,2325,43,57,36,67
